session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,anomaly_score,anomaly,status,risk_score,severity
SID_00203,716,TCP,3,5258.007876672442,Unknown,0.0806761863988792,2,Chrome,0,0,-0.06954765080609515,-1,Anomaly,67.47,High
SID_00204,710,TCP,2,333.75180613210904,DES,0.3712473480414219,3,Firefox,0,1,0.061342850883194466,1,Normal,25.63,Medium
SID_00205,224,TCP,5,819.5606827516343,DES,0.2634839803106942,2,Edge,0,0,0.09576797723972358,1,Normal,14.62,Low
SID_00206,312,TCP,4,1657.8967328136305,AES,0.2363722399848674,1,Chrome,0,0,0.08768775085486213,1,Normal,17.2,Low
SID_00207,603,TCP,8,2044.817851142252,AES,0.6514337877152981,3,Chrome,0,1,-0.049732202909158474,-1,Anomaly,61.13,High
SID_00208,602,TCP,7,422.2788269064481,AES,0.2150948601146794,3,Edge,0,1,0.05256358334607508,1,Normal,28.43,Medium
SID_00209,603,TCP,1,2988.9867876731164,DES,0.2760896524741578,2,Chrome,0,0,-0.01163970332341735,-1,Anomaly,48.96,Medium
SID_00210,1270,TCP,5,1031.5238151002425,DES,0.7746157586048802,1,Chrome,0,1,-0.08294883512573703,-1,Anomaly,71.75,High
SID_00211,614,TCP,7,700.2644400491948,AES,0.1488149454951986,3,Chrome,0,1,0.042201231348949264,1,Normal,31.74,Medium
SID_00212,727,ICMP,2,945.454259300091,AES,0.6518286335567869,1,Chrome,0,1,0.030356570071687405,1,Normal,35.53,Medium
SID_00213,690,TCP,8,357.2019170732965,Unknown,0.2128422693821582,1,Chrome,0,1,0.06172004625540911,1,Normal,25.51,Medium
SID_00214,630,ICMP,3,441.8813257762719,AES,0.3379403701696052,2,Edge,0,0,0.11866809469074174,1,Normal,7.3,Low
SID_00215,436,TCP,2,706.0315237925229,AES,0.3594574510632399,0,Chrome,0,0,0.08319815001943748,1,Normal,18.64,Low
SID_00216,651,TCP,7,316.6108122061147,AES,0.2730883183996028,2,Chrome,0,1,0.09203475106292891,1,Normal,15.81,Low
SID_00217,345,TCP,3,1171.6183429982286,Unknown,0.3820914343646016,1,Unknown,1,1,0.005649156876378014,1,Normal,43.43,Medium
SID_00218,452,UDP,4,231.3057526954721,AES,0.1758898600813458,3,Safari,0,1,0.08909178893888264,1,Normal,16.76,Low
SID_00219,402,UDP,6,1274.8733430770328,AES,0.4186859064025884,1,Chrome,0,1,0.11364982830529063,1,Normal,8.9,Low
SID_00220,516,TCP,7,132.04816019596333,DES,0.2569158584334239,2,Chrome,1,1,-0.011423690092865035,-1,Anomaly,48.89,Medium
SID_00221,962,UDP,3,196.0975201486787,AES,0.5667834471156061,1,Chrome,1,0,-0.06965774961187587,-1,Anomaly,67.5,High
SID_00222,126,TCP,2,1118.9978077851902,AES,0.2513053111036512,1,Chrome,0,1,0.06988455154608042,1,Normal,22.9,Low
SID_00223,637,TCP,7,244.2875861075147,Unknown,0.1238283658460156,1,Chrome,0,1,0.07742988238524495,1,Normal,20.48,Low
SID_00224,177,ICMP,3,1269.336265254229,Unknown,0.1129417568750118,1,Firefox,0,0,0.061440690802972764,1,Normal,25.59,Medium
SID_00225,405,UDP,5,1225.5001480117148,AES,0.7302739057014698,0,Chrome,0,1,-0.006012490037438978,-1,Anomaly,47.16,Medium
SID_00226,717,ICMP,3,237.97180227640533,AES,0.6146206048540265,2,Unknown,0,1,0.07054187266066458,1,Normal,22.69,Low
SID_00227,512,TCP,2,60.71129061945858,AES,0.4276029431872097,3,Chrome,1,1,-0.029453023955279045,-1,Anomaly,54.65,High
SID_00228,284,TCP,5,145.56345742064204,AES,0.4726292422226099,1,Firefox,0,0,0.10339422204983612,1,Normal,12.18,Low
SID_00229,356,TCP,5,1117.1621572909544,AES,0.2412143356950259,1,Chrome,0,0,0.11807161776790481,1,Normal,7.49,Low
SID_00230,635,TCP,10,1501.823588577862,AES,0.0724900815297521,3,Firefox,0,1,-0.0254756311883797,-1,Anomaly,53.38,High
SID_00231,353,UDP,5,386.3809840655401,AES,0.4272224955366141,0,Chrome,0,0,0.07227667707966118,1,Normal,22.13,Low
SID_00232,543,TCP,4,143.51076801543536,Unknown,0.1640873775537933,0,Edge,0,0,0.07312894954357474,1,Normal,21.86,Low
SID_00233,509,TCP,5,62.77560611350965,AES,0.6633916285008086,2,Chrome,0,1,0.06822958249119448,1,Normal,23.42,Low
SID_00234,369,TCP,4,194.48929953258573,DES,0.4417840130620103,1,Chrome,0,0,0.1269669068971344,1,Normal,4.65,Low
SID_00235,928,TCP,5,3117.1111237301275,AES,0.2192378797327277,2,Chrome,0,0,-0.025451923363511764,-1,Anomaly,53.37,High
SID_00236,626,TCP,6,149.326854401643,DES,0.4875925572606101,1,Chrome,0,1,0.09708349268162103,1,Normal,14.2,Low
SID_00237,94,TCP,3,72.08595471285292,AES,0.1673003440945502,2,Chrome,0,0,0.05331490452679788,1,Normal,28.19,Medium
SID_00238,537,UDP,4,1231.45768962121,AES,0.3175020689038164,0,Chrome,0,0,0.06822378125337897,1,Normal,23.43,Low
SID_00239,367,TCP,6,764.4650684422296,Unknown,0.5522961048967473,1,Chrome,0,0,0.08927106703104715,1,Normal,16.7,Low
SID_00240,670,UDP,4,612.2670042320594,DES,0.6324729460357419,2,Chrome,0,1,0.06974679394595756,1,Normal,22.94,Low
SID_00241,341,TCP,4,475.1521218829639,DES,0.1142464176544391,1,Chrome,0,1,0.11688043243825391,1,Normal,7.87,Low
SID_00242,477,TCP,5,968.1034736152236,Unknown,0.1763341995400506,0,Chrome,0,0,0.07619791377853163,1,Normal,20.88,Low
SID_00243,600,TCP,3,958.8035428495627,Unknown,0.3179456138268727,1,Edge,0,0,0.11902731080348683,1,Normal,7.19,Low
SID_00244,673,UDP,5,441.90985118413903,AES,0.2457649107763063,3,Chrome,0,1,0.073239361938437,1,Normal,21.82,Low
SID_00245,259,TCP,3,213.49648104766663,AES,0.5920401183622336,3,Firefox,0,1,0.04420604776007747,1,Normal,31.1,Medium
SID_00246,433,TCP,3,1472.40752574175,DES,0.4633481759121942,3,Edge,1,1,-0.03947043669742456,-1,Anomaly,57.85,High
SID_00247,405,TCP,10,143.89705935042394,AES,0.5711969542396962,1,Chrome,0,1,0.025172578629200748,1,Normal,37.19,Medium
SID_00248,369,TCP,3,610.8665546296135,AES,0.3074823935664694,2,Firefox,0,0,0.12136754242144193,1,Normal,6.44,Low
SID_00249,853,UDP,4,943.877265223019,AES,0.3972464248148962,3,Firefox,0,1,0.031652374284135976,1,Normal,35.12,Medium
SID_00250,580,UDP,2,814.8292492241783,Unknown,0.1250070805449069,2,Chrome,0,0,0.08904768980072791,1,Normal,16.77,Low
SID_00251,247,TCP,5,771.5329877113128,DES,0.1275830500381217,2,Chrome,0,1,0.08071429673104447,1,Normal,19.43,Low
SID_00252,683,TCP,3,868.966499861094,Unknown,0.2953639630114019,0,Chrome,0,0,0.07046378743811116,1,Normal,22.71,Low
SID_00253,924,UDP,6,1667.7557175305817,AES,0.2884500333340842,2,Chrome,0,0,0.024286463980850048,1,Normal,37.47,Medium
SID_00254,706,TCP,4,363.7989546346428,AES,0.248932846360351,2,Firefox,1,0,0.01316568269318752,1,Normal,41.03,Medium
SID_00255,196,TCP,3,789.8782430060236,AES,0.2640141983689803,1,Chrome,0,0,0.09406799697327878,1,Normal,15.16,Low
SID_00256,403,TCP,3,955.1300120826256,Unknown,0.2727884968338436,1,Chrome,0,0,0.13115948524705517,1,Normal,3.31,Low
SID_00257,753,TCP,2,713.915926948315,AES,0.5568005749245504,2,Edge,0,0,0.06298425876362412,1,Normal,25.1,Medium
SID_00258,358,TCP,2,1866.457231583724,DES,0.4477380834762792,1,Safari,1,0,-0.023759692273238264,-1,Anomaly,52.83,High
SID_00259,588,UDP,2,850.8558379069228,DES,0.2079475511776274,4,Chrome,0,1,-0.015417849069969125,-1,Anomaly,50.16,High
SID_00260,654,TCP,6,441.9142581175928,DES,0.0991734814552741,0,Edge,0,0,0.048406239223544645,1,Normal,29.76,Medium
SID_00261,314,TCP,6,1494.500082454998,DES,0.0805571353825306,3,Safari,0,1,0.028288705118299173,1,Normal,36.19,Medium
SID_00262,488,UDP,5,537.9982787042743,AES,0.2962939229915175,0,Chrome,0,0,0.09397678488821554,1,Normal,15.19,Low
SID_00263,64,TCP,4,604.296028734614,AES,0.245609204846883,1,Chrome,0,1,0.0670435453557095,1,Normal,23.8,Low
SID_00264,295,TCP,4,698.3541920212049,DES,0.4533878446573279,4,Firefox,0,1,0.00479994779977444,1,Normal,43.7,Medium
SID_00265,449,TCP,2,311.812813564501,AES,0.3014476018127252,1,Chrome,0,0,0.13294957857157302,1,Normal,2.74,Low
SID_00266,250,TCP,4,1025.6623175854356,AES,0.1431585535014474,2,Chrome,0,0,0.08725430887825886,1,Normal,17.34,Low
SID_00267,826,UDP,9,82.62453258190554,AES,0.3901416647324924,1,Chrome,0,1,0.01594162509114061,1,Normal,40.14,Medium
SID_00268,213,UDP,3,1625.1259879496724,AES,0.2948380134293726,1,Chrome,0,0,0.07650052959993592,1,Normal,20.78,Low
SID_00269,411,TCP,4,1123.6896964634686,AES,0.080983718175502,1,Chrome,0,0,0.10152639399193786,1,Normal,12.78,Low
SID_00270,526,UDP,3,349.10877723244647,Unknown,0.2387502104857343,2,Chrome,0,1,0.12151373580658414,1,Normal,6.39,Low
SID_00271,788,TCP,5,205.35313763445285,DES,0.3051170083506936,2,Edge,1,0,-0.006531626181768169,-1,Anomaly,47.32,Medium
SID_00272,212,UDP,6,392.6850037634333,AES,0.3699865367207026,1,Chrome,1,0,-0.019008936288186673,-1,Anomaly,51.31,High
SID_00273,732,TCP,2,1308.020307909569,AES,0.1919046573515208,4,Edge,0,1,-0.03915967062657011,-1,Anomaly,57.75,High
SID_00274,502,TCP,6,25.66391556980137,Unknown,0.2173159655554526,3,Chrome,0,1,0.06499436692620147,1,Normal,24.46,Low
SID_00275,303,TCP,4,504.7755404096497,Unknown,0.036139235611379,1,Chrome,0,0,0.07831728677598976,1,Normal,20.2,Low
SID_00276,592,TCP,1,234.54194250047792,Unknown,0.408215129621812,2,Edge,0,0,0.08836593685451777,1,Normal,16.99,Low
SID_00277,539,TCP,2,1663.2422532826597,AES,0.1353768117514176,2,Safari,0,1,0.0735854077102785,1,Normal,21.71,Low
SID_00278,379,TCP,4,427.3321393830559,DES,0.7082677300966431,1,Firefox,0,1,0.05649088889118331,1,Normal,27.18,Medium
SID_00279,513,UDP,4,957.593324494753,AES,0.2103723487670503,1,Chrome,0,1,0.12383094503376302,1,Normal,5.65,Low
SID_00280,422,TCP,5,354.39962301749523,AES,0.0395255450832942,1,Safari,0,1,0.08699946732921865,1,Normal,17.42,Low
SID_00281,522,ICMP,7,320.0235284583744,AES,0.7191215189351108,1,Firefox,0,1,0.028126270396649944,1,Normal,36.24,Medium
SID_00282,632,TCP,6,315.4692574902977,AES,0.3812849634632371,2,Firefox,0,0,0.11018954236221279,1,Normal,10.01,Low
SID_00283,817,TCP,7,906.9969209771176,Unknown,0.2076923991581579,1,Chrome,0,1,0.046658573605401876,1,Normal,30.32,Medium
SID_00284,252,UDP,5,2664.7602536271625,DES,0.3229205459042479,2,Firefox,0,0,0.03967771689148997,1,Normal,32.55,Medium
SID_00285,926,TCP,6,186.7013391561711,AES,0.2648246677824046,1,Chrome,0,0,0.04177994623503839,1,Normal,31.88,Medium
SID_00286,109,UDP,3,826.0377247161939,Unknown,0.5070415050332354,2,Firefox,0,0,0.060089927118397335,1,Normal,26.03,Medium
SID_00287,469,UDP,3,246.780815380797,AES,0.3852362102221529,3,Chrome,0,1,0.09833198540754473,1,Normal,13.8,Low
SID_00288,617,TCP,3,637.6515281008511,DES,0.3480549763150973,1,Chrome,0,1,0.12507735822605193,1,Normal,5.25,Low
SID_00289,556,TCP,3,624.0084850513184,DES,0.1689139808684438,1,Firefox,0,0,0.11721533169611004,1,Normal,7.76,Low
SID_00290,375,TCP,3,478.3365406589435,AES,0.2315063890845416,3,Chrome,0,1,0.09031654834397435,1,Normal,16.36,Low
SID_00291,458,TCP,6,552.3513164824271,DES,0.1482395167944512,3,Chrome,0,1,0.07165033581644675,1,Normal,22.33,Low
SID_00292,401,TCP,4,1697.7533026634542,AES,0.4348808542075785,2,Chrome,0,0,0.09290513271500977,1,Normal,15.54,Low
SID_00293,382,UDP,5,74.22269221366982,AES,0.0782615402149965,2,Unknown,0,1,0.08681784230699574,1,Normal,17.48,Low
SID_00294,669,TCP,1,1418.8990127219554,AES,0.4528119810065444,1,Chrome,1,0,-0.03886794528233395,-1,Anomaly,57.66,High
SID_00295,571,TCP,3,496.3834309128998,AES,0.308044553720591,4,Firefox,0,1,0.015856914894026408,1,Normal,40.17,Medium
SID_00296,361,TCP,4,324.6849905115727,Unknown,0.3089934458007555,0,Safari,0,0,0.08554684468586471,1,Normal,17.89,Low
SID_00297,679,ICMP,1,155.98117018839662,AES,0.3509090588433247,2,Edge,0,0,0.07559711683883213,1,Normal,21.07,Low
SID_00298,561,TCP,4,1349.0830647792754,DES,0.4244379963753192,1,Chrome,0,0,0.10797513927917196,1,Normal,10.72,Low
SID_00299,662,TCP,6,717.2732948818624,AES,0.3442998834876844,3,Chrome,0,1,0.0701959144577417,1,Normal,22.8,Low
SID_00300,625,TCP,7,1042.668395568587,Unknown,0.2151644198288111,2,Chrome,0,1,0.07531159990697184,1,Normal,21.16,Low
SID_00301,334,ICMP,4,302.6262416858706,DES,0.3722647858030916,3,Chrome,0,1,0.09496017862224893,1,Normal,14.88,Low
SID_00302,387,ICMP,2,399.3275015852074,AES,0.395613837280464,1,Firefox,0,0,0.12615049128850442,1,Normal,4.91,Low
SID_00303,649,TCP,3,1959.4190815651675,DES,0.3065663803520335,2,Firefox,0,0,0.07832681751400755,1,Normal,20.2,Low
SID_00304,622,UDP,3,2599.1028605223205,AES,0.0603654977219078,2,Chrome,0,0,0.01531502975810406,1,Normal,40.34,Medium
SID_00305,495,TCP,4,1077.1734625145084,AES,0.7032079060249946,3,Unknown,1,1,-0.054801608057048146,-1,Anomaly,62.75,High
SID_00306,523,ICMP,3,1107.200843136241,DES,0.4068778143239984,0,Chrome,0,0,0.05868653480144548,1,Normal,26.47,Medium
SID_00307,755,TCP,1,948.3833026661184,AES,0.75885213312559,2,Firefox,0,1,-0.027540500735565465,-1,Anomaly,54.04,High
SID_00308,381,TCP,6,707.8529081699623,AES,0.3981485733080811,2,Firefox,1,1,0.019975005420920122,1,Normal,38.85,Medium
SID_00309,609,TCP,5,723.2493102710545,DES,0.2378407310010676,4,Chrome,1,1,-0.0659163142481658,-1,Anomaly,66.31,High
SID_00310,459,TCP,7,2655.0208061173084,AES,0.3853178331369276,2,Chrome,1,1,-0.04804915199483972,-1,Anomaly,60.6,High
SID_00311,456,UDP,2,1111.9577051650865,AES,0.1910325841651674,2,Chrome,1,0,0.00044474328177568356,1,Normal,45.09,Medium
SID_00312,719,TCP,6,852.1604925144311,AES,0.1247919255078034,1,Chrome,0,0,0.08492039994233119,1,Normal,18.09,Low
SID_00313,665,ICMP,2,167.65844166029746,AES,0.311150174143006,1,Chrome,1,0,-0.0005787471703629921,-1,Anomaly,45.42,Medium
SID_00314,662,TCP,2,3020.3860323046188,Unknown,0.2056280711198109,0,Chrome,0,0,-0.01939923665330845,-1,Anomaly,51.44,High
SID_00315,761,TCP,5,587.6644390849099,AES,0.2234048422822092,3,Chrome,0,1,0.06425189600495734,1,Normal,24.7,Low
SID_00316,504,TCP,4,2301.836606448674,AES,0.0375548537427198,1,Firefox,0,0,0.027884223179601708,1,Normal,36.32,Medium
SID_00317,636,TCP,5,1000.1740737729252,AES,0.5302517473571433,2,Chrome,0,1,0.08872781634046434,1,Normal,16.87,Low
SID_00318,437,UDP,9,32.724964531539314,Unknown,0.6555570079968134,2,Chrome,0,1,-0.006806994318031334,-1,Anomaly,47.41,Medium
SID_00319,564,TCP,5,619.4779792906528,AES,0.7008459657944341,3,Chrome,0,1,0.016266892766587326,1,Normal,40.04,Medium
SID_00320,473,TCP,3,1785.567995704509,AES,0.2065512311191087,1,Firefox,0,0,0.09431148733289779,1,Normal,15.09,Low
SID_00321,519,TCP,3,42.53556726617147,AES,0.0942590558146546,3,Edge,0,1,0.0500600540805744,1,Normal,29.23,Medium
SID_00322,619,TCP,1,1612.287801821638,AES,0.2874080308809998,1,Safari,0,0,0.04729838330485492,1,Normal,30.12,Medium
SID_00323,336,ICMP,1,760.2737507680163,AES,0.1663687513809284,1,Unknown,0,0,0.08142593778901686,1,Normal,19.21,Low
SID_00324,918,TCP,3,36.439237911325336,DES,0.0908575424418104,0,Edge,0,1,-0.022704920906966852,-1,Anomaly,52.49,High
SID_00325,298,UDP,5,374.21077547878434,DES,0.1202921441842489,0,Chrome,0,0,0.052742476111061753,1,Normal,28.38,Medium
SID_00326,257,TCP,1,24.50807464508797,DES,0.0527489254674629,2,Chrome,0,0,0.02055613484536256,1,Normal,38.66,Medium
SID_00327,731,TCP,2,1.3742178261820717,AES,0.5961474019470724,2,Chrome,0,0,0.04312463997331861,1,Normal,31.45,Medium
SID_00328,658,ICMP,3,1813.9684331432584,AES,0.2731890350701901,1,Firefox,0,1,0.08961974901411518,1,Normal,16.59,Low
SID_00329,624,TCP,4,1104.4989387299777,Unknown,0.3929212562510698,1,Chrome,0,0,0.11652599674689307,1,Normal,7.99,Low
SID_00330,625,TCP,4,273.3975467333533,DES,0.869193051603424,3,Chrome,0,1,-0.02571554206299942,-1,Anomaly,53.46,High
SID_00331,497,TCP,5,96.56933344668992,AES,0.3286811209903395,1,Firefox,0,1,0.12880845291370813,1,Normal,4.06,Low
SID_00332,320,TCP,5,44.77607148878523,AES,0.240583882405395,0,Chrome,0,0,0.05237542741868817,1,Normal,28.49,Medium
SID_00333,515,UDP,4,1993.2775588933573,AES,0.4254693736072761,1,Firefox,0,0,0.09242655889804724,1,Normal,15.69,Low
SID_00334,364,TCP,5,785.8522366456999,DES,0.2421003251648999,2,Chrome,0,0,0.12747031572628925,1,Normal,4.49,Low
SID_00335,695,UDP,5,140.01516083320996,AES,0.268389912547167,1,Chrome,0,1,0.11169790512543043,1,Normal,9.53,Low
SID_00336,470,TCP,5,915.2107096600912,Unknown,0.384418576359952,1,Chrome,0,0,0.12913732253724902,1,Normal,3.95,Low
SID_00337,334,TCP,4,5443.232509058146,AES,0.1400076001113417,1,Firefox,0,0,-0.0367082113160474,-1,Anomaly,56.97,High
SID_00338,435,TCP,2,1241.0386833130349,AES,0.1494230392926286,0,Chrome,0,0,0.05443934324974731,1,Normal,27.83,Medium
SID_00339,582,TCP,4,473.2415176636122,AES,0.1563392944588966,0,Chrome,0,0,0.07784473120004776,1,Normal,20.35,Low
SID_00340,387,ICMP,3,1346.3671189342156,Unknown,0.5066329052737457,3,Chrome,0,1,0.06051768514672584,1,Normal,25.89,Medium
SID_00341,335,TCP,10,1091.0212230897869,Unknown,0.4197703769740367,2,Firefox,0,1,0.050077083240458065,1,Normal,29.23,Medium
SID_00342,548,TCP,2,74.26541693697688,AES,0.4265191353104811,0,Chrome,0,0,0.05956793823323192,1,Normal,26.19,Medium
SID_00343,548,UDP,8,2079.679126752282,AES,0.5914842206986889,1,Chrome,0,1,0.0005224820247595741,1,Normal,45.07,Medium
SID_00344,398,UDP,1,1724.0444421342936,Unknown,0.0201647170282324,3,Firefox,1,1,-0.10822942506897104,-1,Anomaly,79.83,Critical
SID_00345,405,TCP,1,714.3709932653392,AES,0.3736617726316543,1,Firefox,1,0,0.009015832392616274,1,Normal,42.35,Medium
SID_00346,546,UDP,5,567.6638976950851,AES,0.2662710184005284,0,Edge,1,0,-0.010934265935201637,-1,Anomaly,48.73,Medium
SID_00347,210,TCP,5,206.7486239686035,Unknown,0.0507459575014565,3,Chrome,0,1,0.008691598629682384,1,Normal,42.46,Medium
SID_00348,218,TCP,2,1438.823738468799,Unknown,0.7744699646334658,1,Safari,0,1,-0.0010682712081342416,-1,Anomaly,45.58,Medium
SID_00349,356,TCP,5,452.3471176973836,AES,0.3653314344121757,3,Chrome,1,1,-0.009605604111026511,-1,Anomaly,48.31,Medium
SID_00350,457,TCP,8,692.6809547672295,AES,0.0407143342707764,2,Firefox,0,1,0.04013245933128623,1,Normal,32.41,Medium
SID_00351,562,TCP,8,149.14798986223988,Unknown,0.4366208732963352,1,Edge,0,1,0.06880211347263748,1,Normal,23.24,Low
SID_00352,795,TCP,5,192.45841079075373,AES,0.5160551428037631,4,Edge,0,1,-0.028016158745319042,-1,Anomaly,54.19,High
SID_00353,671,TCP,3,3370.574061463249,AES,0.3641933104108133,3,Firefox,0,1,-0.01257526133556397,-1,Anomaly,49.26,Medium
SID_00354,468,UDP,5,544.9748401627303,AES,0.2651696049833572,1,Unknown,0,1,0.13459558160109625,1,Normal,2.21,Low
SID_00355,496,ICMP,3,1353.1384774771834,Unknown,0.2478240234067927,1,Chrome,0,0,0.11841271602620757,1,Normal,7.38,Low
SID_00356,299,UDP,5,1416.295905152199,AES,0.5835337686450378,0,Firefox,0,0,0.006782755951812769,1,Normal,43.07,Medium
SID_00357,496,TCP,4,3192.434490595072,AES,0.4673798860415752,3,Chrome,0,1,0.001823051868392267,1,Normal,44.65,Medium
SID_00358,442,TCP,2,3255.129333354427,AES,0.4621243006387462,3,Chrome,0,1,-0.00928338358043479,-1,Anomaly,48.2,Medium
SID_00359,564,TCP,10,488.45108771215735,Unknown,0.3186487050541128,2,Chrome,0,1,0.03359617171470225,1,Normal,34.5,Medium
SID_00360,334,TCP,3,2401.7283523063475,DES,0.0942556705721732,3,Firefox,0,1,0.0029054354533715188,1,Normal,44.31,Medium
SID_00361,603,TCP,3,363.87692600138746,DES,0.6324430825034763,1,Edge,0,1,0.07393779796068672,1,Normal,21.6,Low
SID_00362,806,TCP,6,748.4586143609713,DES,0.7293871938831017,0,Chrome,0,1,-0.044487729123842135,-1,Anomaly,59.46,High
SID_00363,478,UDP,5,1379.485976251833,DES,0.5486421613532566,2,Firefox,0,0,0.08406590569420153,1,Normal,18.36,Low
SID_00364,580,TCP,7,1960.7431473749025,AES,0.2134341893127883,4,Chrome,0,1,-0.022713367187486067,-1,Anomaly,52.5,High
SID_00365,638,TCP,4,593.5997740380213,Unknown,0.2025300154068431,1,Firefox,0,0,0.1218488924456766,1,Normal,6.28,Low
SID_00366,419,TCP,5,432.8347035997963,DES,0.46121151797168,1,Chrome,1,0,0.027208057756715476,1,Normal,36.54,Medium
SID_00367,544,TCP,3,1043.0877101840715,DES,0.2304731407359234,3,Chrome,1,1,-0.019395542846465053,-1,Anomaly,51.44,High
SID_00368,502,TCP,2,486.9383156809717,DES,0.2320173428288454,2,Unknown,0,0,0.11939402958780454,1,Normal,7.07,Low
SID_00369,519,TCP,2,891.3091643951311,AES,0.5187905318426385,1,Edge,0,0,0.1027251663074003,1,Normal,12.4,Low
SID_00370,345,TCP,4,1304.606496740328,AES,0.312577903387128,2,Firefox,1,0,0.005229120097706597,1,Normal,43.56,Medium
SID_00371,504,TCP,5,1471.7214585564684,DES,0.5633426780295543,1,Chrome,0,0,0.08278795567999536,1,Normal,18.77,Low
SID_00372,599,TCP,5,234.7605878502669,AES,0.3277441859332334,2,Firefox,1,0,0.015235033229164308,1,Normal,40.37,Medium
SID_00373,790,UDP,6,677.8934494854515,AES,0.0567142081720265,1,Chrome,0,0,0.055160516792039094,1,Normal,27.6,Medium
SID_00374,691,UDP,7,20.282360395872487,DES,0.1004325339025341,1,Firefox,1,1,-0.0641688205673141,-1,Anomaly,65.75,High
SID_00375,930,TCP,6,1278.625148805052,DES,0.3842531293597677,3,Edge,0,1,0.0004043754889218043,1,Normal,45.11,Medium
SID_00376,346,TCP,2,106.91213415339824,Unknown,0.2879448991145958,2,Firefox,0,0,0.11181024865572942,1,Normal,9.49,Low
SID_00377,674,UDP,1,1642.610566371037,DES,0.2647785893709732,2,Edge,1,0,-0.04318907910749803,-1,Anomaly,59.04,High
SID_00378,536,TCP,5,417.7918883790516,AES,0.2928909609368726,1,Chrome,1,0,0.03285505531382482,1,Normal,34.73,Medium
SID_00379,937,TCP,6,146.4350007208238,AES,0.7638652715952837,1,Chrome,0,1,-0.04718139197840088,-1,Anomaly,60.32,High
SID_00380,338,TCP,4,1270.982731292495,DES,0.3927211050035888,2,Chrome,1,1,0.007107714005849641,1,Normal,42.96,Medium
SID_00381,332,TCP,6,178.80127935801005,Unknown,0.2171521454160496,1,Edge,0,0,0.115429160167554,1,Normal,8.34,Low
SID_00382,380,UDP,7,401.2478457048691,AES,0.2178273161837279,4,Chrome,1,1,-0.08598234846374597,-1,Anomaly,72.72,High
SID_00383,75,UDP,2,669.3853366958781,DES,0.6964000292784972,1,Firefox,0,1,-0.005875234613447189,-1,Anomaly,47.11,Medium
SID_00384,394,TCP,5,357.06710615021143,AES,0.0783668806492494,1,Chrome,0,0,0.10375796386647673,1,Normal,12.07,Low
SID_00385,348,TCP,2,157.81374339733782,AES,0.1329296203186743,3,Firefox,0,1,0.06346515567120825,1,Normal,24.95,Low
SID_00386,530,TCP,6,416.8271023025691,DES,0.0909857164519636,1,Safari,1,0,-0.01617835262846745,-1,Anomaly,50.41,High
SID_00387,568,TCP,7,124.61633860549372,DES,0.3076052585875024,2,Chrome,0,1,0.0852319589142907,1,Normal,17.99,Low
